month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,lat,lng
2023-04,SENGKANG,4 ROOM,105,RIVERVALE WALK,16 TO 18,104.0,Model A,1999,75.0,530000.0,1.38215613071495,103.900711925224
2023-04,SENGKANG,4 ROOM,107,RIVERVALE WALK,01 TO 03,100.0,Model A,1999,74.91666666666667,495000.0,1.38300501325196,103.900272453522
2023-04,SENGKANG,4 ROOM,271A,SENGKANG CTRL,10 TO 12,93.0,Premium Apartment,2010,86.16666666666667,668000.0,1.38595588536248,103.894654799481
2023-04,SENGKANG,4 ROOM,270A,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,86.08333333333333,660000.0,1.3857519775168,103.894255028725
2023-04,SENGKANG,4 ROOM,271B,SENGKANG CTRL,01 TO 03,93.0,Premium Apartment,2010,86.16666666666667,545000.0,1.38545544642334,103.894490395737
2023-04,SENGKANG,4 ROOM,271C,SENGKANG CTRL,04 TO 06,93.0,Premium Apartment,2010,86.08333333333333,640000.0,1.38501243481986,103.89441489532
2023-04,SENGKANG,4 ROOM,271C,SENGKANG CTRL,04 TO 06,93.0,Premium Apartment,2010,86.08333333333333,635000.0,1.38501243481986,103.89441489532
2023-04,SENGKANG,4 ROOM,271A,SENGKANG CTRL,13 TO 15,93.0,Premium Apartment,2010,86.08333333333333,710000.0,1.38595588536248,103.894654799481
2023-04,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,10 TO 12,92.0,Premium Apartment,2015,91.33333333333333,725888.0,1.38572826679961,103.891859601685
2023-04,SENGKANG,4 ROOM,282A,SENGKANG EAST AVE,01 TO 03,92.0,Premium Apartment,2015,91.33333333333333,580000.0,1.38528977819863,103.891907359174
2023-04,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,01 TO 03,92.0,Premium Apartment,2015,91.33333333333333,630000.0,1.38572826679961,103.891859601685
2023-04,SENGKANG,4 ROOM,448A,SENGKANG WEST WAY,01 TO 03,92.0,Model A,2014,90.33333333333333,508000.0,1.39293649855269,103.87299848136
2023-04,SENGKANG,4 ROOM,451A,SENGKANG WEST WAY,13 TO 15,92.0,Model A,2015,91.08333333333333,560000.0,1.39434919388296,103.874053796487
2023-04,SENGKANG,5 ROOM,338A,ANCHORVALE CRES,13 TO 15,113.0,Improved,2018,94.16666666666667,800000.0,1.39926289122119,103.888859316617
2023-04,SENGKANG,5 ROOM,335A,ANCHORVALE CRES,04 TO 06,111.0,Premium Apartment,2015,91.75,722000.0,1.39835828293606,103.889074371303
2023-04,SENGKANG,5 ROOM,335B,ANCHORVALE CRES,01 TO 03,112.0,Premium Apartment,2015,91.66666666666667,625000.0,1.39857707216124,103.888490151459
2023-04,SENGKANG,5 ROOM,314C,ANCHORVALE LINK,01 TO 03,110.0,Premium Apartment,2003,79.16666666666667,530000.0,1.39146759994418,103.888964274249
2023-04,SENGKANG,5 ROOM,333B,ANCHORVALE LINK,10 TO 12,112.0,Improved,2015,91.16666666666667,697000.0,1.39457895953303,103.891425367847
2023-04,SENGKANG,5 ROOM,333A,ANCHORVALE LINK,10 TO 12,112.0,Improved,2015,91.16666666666667,737000.0,1.39468433299355,103.89086832093
2023-04,SENGKANG,5 ROOM,308C,ANCHORVALE RD,13 TO 15,110.0,Improved,2002,77.91666666666667,555000.0,1.3892274723179,103.886844686117
2023-04,SENGKANG,5 ROOM,310B,ANCHORVALE RD,04 TO 06,111.0,Premium Apartment,2003,78.83333333333333,525000.0,1.39090460679765,103.884682862492
2023-04,SENGKANG,5 ROOM,313C,ANCHORVALE RD,07 TO 09,110.0,Premium Apartment,2003,79.08333333333333,580000.0,1.39183903140814,103.887995878385
2023-04,SENGKANG,5 ROOM,317C,ANCHORVALE RD,07 TO 09,110.0,Premium Apartment,2003,78.91666666666667,568000.0,1.39345998492639,103.888223477645
2023-04,SENGKANG,5 ROOM,293B,COMPASSVALE CRES,13 TO 15,113.0,Improved,2016,92.66666666666667,733000.0,1.39699193578499,103.895995258683
2023-04,SENGKANG,5 ROOM,293A,COMPASSVALE CRES,01 TO 03,113.0,Improved,2016,92.66666666666667,675000.0,1.39653303935383,103.895867598027
2023-04,SENGKANG,5 ROOM,290A,COMPASSVALE CRES,01 TO 03,110.0,Improved,2002,77.83333333333333,551000.0,1.3960787618403,103.896727615807
2023-04,SENGKANG,5 ROOM,295B,COMPASSVALE CRES,13 TO 15,110.0,Improved,2002,77.91666666666667,565000.0,1.39798109702858,103.900072468058
2023-04,SENGKANG,5 ROOM,201B,COMPASSVALE DR,13 TO 15,110.0,Improved,2001,77.33333333333333,640000.0,1.38831311571148,103.893923639861
2023-04,SENGKANG,5 ROOM,217B,COMPASSVALE DR,13 TO 15,112.0,Premium Apartment,2017,93.08333333333333,900000.0,1.38928033604771,103.894345637862
2023-04,SENGKANG,5 ROOM,215B,COMPASSVALE DR,10 TO 12,112.0,Premium Apartment,2017,93.08333333333333,900000.0,1.39000944345961,103.893454183017
2023-04,SENGKANG,5 ROOM,216A,COMPASSVALE DR,10 TO 12,112.0,Premium Apartment,2017,93.16666666666667,922000.0,1.39078747856513,103.893415096676
2023-04,SENGKANG,5 ROOM,213A,COMPASSVALE LANE,13 TO 15,121.0,Premium Apartment,2012,88.58333333333333,720000.0,1.38581624385594,103.900206949645
2023-04,SENGKANG,5 ROOM,206D,COMPASSVALE LANE,16 TO 18,122.0,Improved,1999,75.41666666666667,628000.0,1.38696771906197,103.897260059685
2023-04,SENGKANG,5 ROOM,258D,COMPASSVALE RD,04 TO 06,110.0,Improved,2001,77.0,630000.0,1.39350458923456,103.897097233364
2023-04,SENGKANG,5 ROOM,259A,COMPASSVALE RD,07 TO 09,110.0,Improved,2001,76.91666666666667,645000.0,1.39390590594045,103.896732147073
2023-04,SENGKANG,5 ROOM,292B,COMPASSVALE ST,07 TO 09,110.0,Improved,2002,77.83333333333333,545000.0,1.39539858831188,103.898745037243
2023-04,SENGKANG,5 ROOM,251,COMPASSVALE ST,13 TO 15,116.0,Improved,2000,76.58333333333333,618000.0,1.39362917030335,103.900028614253
2023-04,SENGKANG,5 ROOM,224C,COMPASSVALE WALK,10 TO 12,121.0,Improved,1999,75.0,648000.0,1.38859257294618,103.898128190519
2023-04,SENGKANG,5 ROOM,228C,COMPASSVALE WALK,07 TO 09,115.0,Improved,2000,76.0,580000.0,1.38773170405615,103.900634316251
2023-04,SENGKANG,5 ROOM,230,COMPASSVALE WALK,07 TO 09,121.0,Improved,1999,75.41666666666667,620000.0,1.38835481994174,103.901270877485
2023-04,SENGKANG,5 ROOM,225B,COMPASSVALE WALK,07 TO 09,115.0,Improved,1999,75.58333333333333,578000.0,1.38784552858436,103.898951852126
2023-04,SENGKANG,5 ROOM,224C,COMPASSVALE WALK,10 TO 12,121.0,Improved,1999,74.91666666666667,650000.0,1.38859257294618,103.898128190519
2023-04,SENGKANG,5 ROOM,403C,FERNVALE LANE,22 TO 24,112.0,Premium Apartment,2004,80.08333333333333,638000.0,1.38831848133702,103.87293569738
2023-04,SENGKANG,5 ROOM,403A,FERNVALE LANE,19 TO 21,112.0,Premium Apartment,2004,80.0,540000.0,1.3889306090651,103.873208570293
2023-04,SENGKANG,5 ROOM,416C,FERNVALE LINK,10 TO 12,112.0,Improved,2016,91.83333333333333,780000.0,1.38979947929697,103.88064410102
2023-04,SENGKANG,5 ROOM,415B,FERNVALE LINK,19 TO 21,113.0,Improved,2016,91.83333333333333,768000.0,1.38884403585275,103.880083476817
2023-04,SENGKANG,5 ROOM,415B,FERNVALE LINK,10 TO 12,113.0,Improved,2016,91.75,745000.0,1.38884403585275,103.880083476817
2023-04,SENGKANG,5 ROOM,440C,FERNVALE LINK,16 TO 18,113.0,Improved,2015,91.33333333333333,730000.0,1.39254251803193,103.878161021085
2023-04,SENGKANG,5 ROOM,152,RIVERVALE CRES,07 TO 09,110.0,Improved,2005,81.66666666666667,595000.0,1.39177826776401,103.906213093122
2023-04,SENGKANG,5 ROOM,163B,RIVERVALE CRES,13 TO 15,113.0,Improved,2017,93.08333333333333,662000.0,1.38919549974865,103.908650220784
2023-04,SENGKANG,5 ROOM,164A,RIVERVALE CRES,07 TO 09,113.0,Improved,2017,93.08333333333333,628000.0,1.39007029696728,103.907273221559
2023-04,SENGKANG,5 ROOM,158B,RIVERVALE CRES,01 TO 03,110.0,Premium Apartment,2003,79.58333333333333,515000.0,1.38841338018717,103.906676179338
2023-04,SENGKANG,5 ROOM,190B,RIVERVALE DR,01 TO 03,115.0,Improved,2000,76.16666666666667,490000.0,1.39415593015611,103.902375946247
2023-04,SENGKANG,5 ROOM,122E,RIVERVALE DR,07 TO 09,110.0,Improved,2000,76.25,540000.0,1.38795724986826,103.905852165491
2023-04,SENGKANG,5 ROOM,145,RIVERVALE DR,01 TO 03,116.0,Improved,1999,75.75,570000.0,1.38990044873734,103.90607033433
2023-04,SENGKANG,5 ROOM,121A,RIVERVALE DR,10 TO 12,110.0,Improved,2000,76.16666666666667,573888.0,1.38669088303388,103.905111879708
2023-04,SENGKANG,5 ROOM,282C,SENGKANG EAST AVE,10 TO 12,112.0,Premium Apartment,2015,91.41666666666667,875000.0,1.38509615954884,103.892548305538
2023-04,SENGKANG,5 ROOM,280B,SENGKANG EAST AVE,13 TO 15,112.0,Premium Apartment,2015,91.33333333333333,872000.0,1.38616197671749,103.892091814343
2023-04,SENGKANG,5 ROOM,469B,SENGKANG WEST WAY,16 TO 18,113.0,Improved,2016,92.41666666666667,650000.0,1.39585256390138,103.877684905205
2023-04,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,04 TO 06,113.0,Improved,2014,90.58333333333333,658000.0,1.39388894272879,103.877494624525
2023-04,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,07 TO 09,113.0,Improved,2014,90.5,675000.0,1.39388894272879,103.877494624525
2023-04,SENGKANG,EXECUTIVE,316A,ANCHORVALE LINK,01 TO 03,125.0,Premium Apartment,2003,79.16666666666667,640000.0,1.39259070435595,103.889372018379
2023-04,SENGKANG,EXECUTIVE,313D,ANCHORVALE RD,01 TO 03,125.0,Premium Apartment,2003,79.16666666666667,686000.0,1.39215061903001,103.887563158843
2023-04,SENGKANG,EXECUTIVE,307B,ANCHORVALE RD,10 TO 12,125.0,Apartment,2001,77.66666666666667,738000.0,1.38954465344023,103.887443517634
2023-04,SENGKANG,EXECUTIVE,205A,COMPASSVALE LANE,07 TO 09,143.0,Apartment,1999,75.33333333333333,873000.0,1.38603998418639,103.896966680116
2023-04,SENGKANG,EXECUTIVE,298C,COMPASSVALE ST,04 TO 06,134.0,Premium Apartment,2001,77.33333333333333,735000.0,1.39626992629114,103.900983156779
2023-04,SENGKANG,EXECUTIVE,291C,COMPASSVALE ST,10 TO 12,125.0,Apartment,2001,77.16666666666667,660000.0,1.39632973880437,103.898595699451
2023-04,SENGKANG,EXECUTIVE,225C,COMPASSVALE WALK,01 TO 03,141.0,Apartment,1999,75.66666666666667,730000.0,1.3883535280206,103.898838274873
2023-04,SENGKANG,EXECUTIVE,136,RIVERVALE ST,13 TO 15,142.0,Apartment,1998,74.66666666666667,800000.0,1.38897071548031,103.904967353773
2023-04,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,13 TO 15,144.0,Apartment,1999,75.0,820000.0,1.3829114767018,103.901208581138
2023-04,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,10 TO 12,142.0,Apartment,1999,75.0,828000.0,1.3829114767018,103.901208581138
2023-04,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,10 TO 12,141.0,Apartment,1999,74.91666666666667,818000.0,1.3829114767018,103.901208581138
2023-04,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,13 TO 15,131.0,Apartment,2000,76.16666666666667,733888.0,1.38750850228857,103.906143768947
2023-04,SERANGOON,3 ROOM,4,LOR LEW LIAN,01 TO 03,64.0,Improved,1978,54.166666666666664,350000.0,1.35026200356709,103.876485050647
2023-04,SERANGOON,3 ROOM,5,LOR LEW LIAN,01 TO 03,64.0,Improved,1978,54.083333333333336,358000.0,1.35003202767253,103.876841832334
2023-04,SERANGOON,3 ROOM,5,LOR LEW LIAN,10 TO 12,64.0,Improved,1978,54.083333333333336,400000.0,1.35003202767253,103.876841832334
2023-04,SERANGOON,3 ROOM,225,SERANGOON AVE 4,04 TO 06,67.0,New Generation,1985,60.916666666666664,385000.0,1.3567348101843,103.870113743671
2023-04,SERANGOON,3 ROOM,225,SERANGOON AVE 4,04 TO 06,67.0,New Generation,1985,60.916666666666664,383000.0,1.3567348101843,103.870113743671
2023-04,SERANGOON,3 ROOM,221,SERANGOON AVE 4,07 TO 09,67.0,New Generation,1984,60.666666666666664,385000.0,1.3591460613704,103.871810901097
2023-04,SERANGOON,3 ROOM,262,SERANGOON CTRL DR,04 TO 06,64.0,Simplified,1988,64.58333333333333,381000.0,1.35323084558357,103.87204354837
2023-04,SERANGOON,3 ROOM,124,SERANGOON NTH AVE 1,04 TO 06,71.0,New Generation,1985,60.75,395000.0,1.36618689571987,103.871419458199
2023-04,SERANGOON,4 ROOM,7,LOR LEW LIAN,01 TO 03,98.0,New Generation,1978,54.083333333333336,498000.0,1.34915702958254,103.877006943654
2023-04,SERANGOON,4 ROOM,425,SERANGOON AVE 1,04 TO 06,104.0,Model A,1989,65.16666666666667,751000.0,1.34812643498708,103.876605097771
2023-04,SERANGOON,4 ROOM,407,SERANGOON AVE 1,04 TO 06,109.0,Model A,1989,64.91666666666667,700000.0,1.34718613034606,103.872968182223
2023-04,SERANGOON,4 ROOM,328,SERANGOON AVE 3,13 TO 15,84.0,Simplified,1986,62.166666666666664,585000.0,1.35028615875324,103.868352627161
2023-04,SERANGOON,4 ROOM,235,SERANGOON AVE 3,10 TO 12,104.0,Model A,1985,61.166666666666664,655000.0,1.35511076107735,103.869934707698
2023-04,SERANGOON,4 ROOM,328,SERANGOON AVE 3,07 TO 09,84.0,Simplified,1986,62.166666666666664,608000.0,1.35028615875324,103.868352627161
2023-04,SERANGOON,4 ROOM,223,SERANGOON AVE 4,07 TO 09,96.0,New Generation,1984,60.666666666666664,610000.0,1.35756151365917,103.870610329774
2023-04,SERANGOON,4 ROOM,421,SERANGOON CTRL,10 TO 12,113.0,Model A,1989,65.16666666666667,730000.0,1.348845490498,103.875224639926
2023-04,SERANGOON,4 ROOM,419,SERANGOON CTRL,07 TO 09,95.0,New Generation,1989,65.16666666666667,628888.0,1.34920192004095,103.875859701938
2023-04,SERANGOON,4 ROOM,409,SERANGOON CTRL,04 TO 06,113.0,Model A,1989,64.83333333333333,788000.0,1.34814760717489,103.874419496654
2023-04,SERANGOON,4 ROOM,411,SERANGOON CTRL,10 TO 12,113.0,Model A,1989,65.0,748000.0,1.34845728580359,103.873946828694
2023-04,SERANGOON,4 ROOM,118,SERANGOON NTH AVE 1,07 TO 09,91.0,New Generation,1986,61.75,468000.0,1.36759548630876,103.870917753447
2023-04,SERANGOON,4 ROOM,109,SERANGOON NTH AVE 1,04 TO 06,91.0,New Generation,1985,61.083333333333336,518000.0,1.36943351823831,103.870511407041
2023-04,SERANGOON,4 ROOM,141,SERANGOON NTH AVE 2,01 TO 03,105.0,Model A,1989,65.16666666666667,510000.0,1.36859420920975,103.874523249204
2023-04,SERANGOON,4 ROOM,139,SERANGOON NTH AVE 2,07 TO 09,103.0,Model A,1989,65.08333333333333,525000.0,1.36878372952822,103.875412429109
2023-04,SERANGOON,4 ROOM,547,SERANGOON NTH AVE 3,04 TO 06,100.0,Model A,1997,73.66666666666667,500000.0,1.37375213159225,103.87064478064
2023-04,SERANGOON,5 ROOM,116,SERANGOON NTH AVE 1,07 TO 09,121.0,Improved,1986,61.75,646000.0,1.3684875699447,103.871588685744
2023-04,SERANGOON,5 ROOM,135,SERANGOON NTH AVE 2,01 TO 03,121.0,Improved,1989,65.08333333333333,640000.0,1.36725606646986,103.874813498992
2023-04,SERANGOON,5 ROOM,548,SERANGOON NTH AVE 3,01 TO 03,121.0,Improved,1998,73.75,615000.0,1.3729365228676,103.870717075897
2023-04,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,04 TO 06,120.0,Improved,1997,73.16666666666667,660000.0,1.37184770991728,103.875761256028
2023-04,SERANGOON,5 ROOM,502,SERANGOON NTH AVE 4,10 TO 12,124.0,Improved,1992,68.58333333333333,678888.0,1.37448766567895,103.876464914567
2023-04,SERANGOON,5 ROOM,541,SERANGOON NTH AVE 4,07 TO 09,122.0,Improved,1992,68.58333333333333,688000.0,1.37430061743328,103.872556913809
2023-04,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,07 TO 09,147.0,Maisonette,1992,68.66666666666667,900000.0,1.3738388833849,103.872139505564
2023-04,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,01 TO 03,147.0,Maisonette,1992,68.58333333333333,838000.0,1.37496192242403,103.872188582292
2023-04,TAMPINES,3 ROOM,806,TAMPINES AVE 4,07 TO 09,73.0,Model A,1984,60.0,425000.0,1.34554033527408,103.936875522387
2023-04,TAMPINES,3 ROOM,801,TAMPINES AVE 4,01 TO 03,68.0,New Generation,1984,60.333333333333336,400000.0,1.34719233084528,103.938014037188
2023-04,TAMPINES,3 ROOM,807,TAMPINES AVE 4,10 TO 12,73.0,Model A,1984,60.083333333333336,440000.0,1.34586624483884,103.936093443277
2023-04,TAMPINES,3 ROOM,878B,TAMPINES AVE 8,07 TO 09,68.0,Model A,2017,93.25,490000.0,1.35092636694988,103.929191231421
2023-04,TAMPINES,3 ROOM,869A,TAMPINES AVE 8,16 TO 18,67.0,Model A,2015,91.25,495000.0,1.35501799093941,103.93231742743
2023-04,TAMPINES,3 ROOM,869B,TAMPINES AVE 8,07 TO 09,67.0,Model A,2015,91.16666666666667,475000.0,1.35485562982979,103.932709165692
2023-04,TAMPINES,3 ROOM,499B,TAMPINES AVE 9,01 TO 03,67.0,Model A,2014,89.91666666666667,460000.0,1.35887020526725,103.956331658876
2023-04,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,01 TO 03,61.0,DBSS,2014,90.25,540000.0,1.35674170789189,103.939692399456
2023-04,TAMPINES,3 ROOM,101,TAMPINES ST 11,07 TO 09,79.0,Model A,1982,57.916666666666664,430000.0,1.34739870794535,103.945292359327
2023-04,TAMPINES,3 ROOM,113,TAMPINES ST 11,04 TO 06,79.0,Model A,1982,58.333333333333336,415000.0,1.34647851722058,103.946176771298
2023-04,TAMPINES,3 ROOM,109,TAMPINES ST 11,04 TO 06,74.0,Model A,1984,60.416666666666664,430000.0,1.34738871145192,103.949231684357
2023-04,TAMPINES,3 ROOM,111,TAMPINES ST 11,10 TO 12,78.0,Model A,1984,60.166666666666664,435000.0,1.34691471378463,103.947416464642
2023-04,TAMPINES,3 ROOM,150,TAMPINES ST 12,04 TO 06,73.0,Model A,1984,60.25,443000.0,1.35094609975013,103.943260115057
2023-04,TAMPINES,3 ROOM,209,TAMPINES ST 21,04 TO 06,79.0,Model A,1982,58.416666666666664,426000.0,1.35191743647505,103.952832223103
2023-04,TAMPINES,3 ROOM,251,TAMPINES ST 21,07 TO 09,74.0,Model A,1985,60.75,416000.0,1.35275541922653,103.948119177521
2023-04,TAMPINES,3 ROOM,204,TAMPINES ST 21,04 TO 06,60.0,Improved,1983,59.75,350000.0,1.35217984684253,103.951695356215
2023-04,TAMPINES,3 ROOM,240,TAMPINES ST 21,10 TO 12,74.0,Model A,1984,60.333333333333336,432888.0,1.35500406974434,103.947121420342
2023-04,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75.0,Model A,1984,60.5,392000.0,1.34980832347153,103.949577963482
2023-04,TAMPINES,3 ROOM,295,TAMPINES ST 22,07 TO 09,73.0,Model A,1984,60.0,420000.0,1.35078046855695,103.954999561007
2023-04,TAMPINES,3 ROOM,280,TAMPINES ST 22,07 TO 09,74.0,Model A,1984,60.25,400000.0,1.34753519689194,103.951702776881
2023-04,TAMPINES,3 ROOM,201E,TAMPINES ST 23,01 TO 03,82.0,New Generation,1987,63.666666666666664,438000.0,1.35292162536007,103.953858335355
2023-04,TAMPINES,3 ROOM,403,TAMPINES ST 41,01 TO 03,69.0,Improved,1985,61.5,399000.0,1.35751161946385,103.944917908671
2023-04,TAMPINES,3 ROOM,465,TAMPINES ST 44,04 TO 06,74.0,Model A,1987,63.0,428000.0,1.35958715134524,103.954664155456
2023-04,TAMPINES,3 ROOM,492G,TAMPINES ST 45,04 TO 06,67.0,Model A,2018,94.58333333333333,458000.0,1.36424140790743,103.95508531832
2023-04,TAMPINES,3 ROOM,813,TAMPINES ST 81,10 TO 12,73.0,Model A,1984,60.416666666666664,418000.0,1.34695081847394,103.936416159541
2023-04,TAMPINES,3 ROOM,897A,TAMPINES ST 81,07 TO 09,74.0,Model A,1988,64.33333333333333,400000.0,1.34752649765261,103.935183992573
2023-04,TAMPINES,3 ROOM,899,TAMPINES ST 81,10 TO 12,74.0,Model A,1988,64.16666666666667,445000.0,1.34652914183515,103.935453703307
2023-04,TAMPINES,3 ROOM,851,TAMPINES ST 83,04 TO 06,74.0,Model A,1987,63.583333333333336,415000.0,1.35294870037294,103.93494067824
2023-04,TAMPINES,3 ROOM,881,TAMPINES ST 84,04 TO 06,74.0,Model A,1988,64.33333333333333,410000.0,1.35231180472165,103.932784284108
2023-04,TAMPINES,3 ROOM,915,TAMPINES ST 91,10 TO 12,73.0,Model A,1984,60.166666666666664,388000.0,1.3486056231626,103.939564083361
2023-04,TAMPINES,4 ROOM,120,SIMEI ST 1,07 TO 09,104.0,Model A,1988,64.25,608888.0,1.34488867578581,103.953241348812
2023-04,TAMPINES,4 ROOM,153,SIMEI ST 1,04 TO 06,84.0,Simplified,1988,64.16666666666667,490000.0,1.3452227593795,103.957207660008
2023-04,TAMPINES,4 ROOM,232,SIMEI ST 4,07 TO 09,104.0,Model A,1989,65.33333333333333,570000.0,1.34421274800842,103.957156790989
2023-04,TAMPINES,4 ROOM,231,SIMEI ST 4,07 TO 09,104.0,Model A,1989,65.0,565000.0,1.34360960148098,103.956903452364
2023-04,TAMPINES,4 ROOM,233,SIMEI ST 4,04 TO 06,104.0,Model A,1989,65.16666666666667,580000.0,1.34416652504865,103.956338322334
2023-04,TAMPINES,4 ROOM,812,TAMPINES AVE 4,07 TO 09,91.0,New Generation,1984,60.416666666666664,540000.0,1.34695403231693,103.937332877241
2023-04,TAMPINES,4 ROOM,805,TAMPINES AVE 4,07 TO 09,91.0,New Generation,1985,60.916666666666664,550000.0,1.34611545769579,103.937408478235
2023-04,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,04 TO 06,93.0,Model A,2017,93.25,630000.0,1.35188475480754,103.929100689045
2023-04,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,01 TO 03,93.0,Model A,2017,93.16666666666667,635000.0,1.35188475480754,103.929100689045
2023-04,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,04 TO 06,83.0,DBSS,2014,90.16666666666667,735000.0,1.35727594160246,103.940381609329
2023-04,TAMPINES,4 ROOM,112,TAMPINES ST 11,01 TO 03,108.0,Model A,1982,58.166666666666664,540000.0,1.34629813577257,103.947509805595
2023-04,TAMPINES,4 ROOM,141,TAMPINES ST 12,10 TO 12,103.0,Model A,1984,60.5,560000.0,1.34824895315275,103.944920713854
2023-04,TAMPINES,4 ROOM,202,TAMPINES ST 21,04 TO 06,104.0,Model A,1983,59.75,510000.0,1.35290528862856,103.952539174975
2023-04,TAMPINES,4 ROOM,265,TAMPINES ST 21,04 TO 06,105.0,Model A,1984,60.416666666666664,488888.0,1.35245349194636,103.950238896388
2023-04,TAMPINES,4 ROOM,270,TAMPINES ST 21,01 TO 03,116.0,Model A,1985,61.75,588000.0,1.34963011004171,103.948635174972
2023-04,TAMPINES,4 ROOM,267,TAMPINES ST 21,04 TO 06,115.0,Model A,1983,59.25,631888.0,1.35077278806368,103.9492592317
2023-04,TAMPINES,4 ROOM,219,TAMPINES ST 24,10 TO 12,104.0,Model A,1985,60.916666666666664,580000.0,1.35479931011206,103.952611408798
2023-04,TAMPINES,4 ROOM,353,TAMPINES ST 33,07 TO 09,107.0,Model A,1996,72.41666666666667,530000.0,1.35451273728621,103.963028626638
2023-04,TAMPINES,4 ROOM,340,TAMPINES ST 33,04 TO 06,112.0,Model A,1995,71.66666666666667,500000.0,1.35114569449366,103.959787722292
2023-04,TAMPINES,4 ROOM,359,TAMPINES ST 34,07 TO 09,107.0,Model A,1996,71.91666666666667,555000.0,1.35588169299314,103.961638534274
2023-04,TAMPINES,4 ROOM,451,TAMPINES ST 42,04 TO 06,84.0,Simplified,1987,63.583333333333336,515000.0,1.35657751681143,103.953994305986
2023-04,TAMPINES,4 ROOM,451,TAMPINES ST 42,07 TO 09,84.0,Simplified,1987,63.5,518000.0,1.35657751681143,103.953994305986
2023-04,TAMPINES,4 ROOM,444,TAMPINES ST 42,04 TO 06,108.0,Model A,1985,61.083333333333336,535000.0,1.35834096888655,103.951379730883
2023-04,TAMPINES,4 ROOM,461,TAMPINES ST 44,04 TO 06,84.0,Simplified,1986,62.083333333333336,438888.0,1.35885332848113,103.95457403805
2023-04,TAMPINES,4 ROOM,494J,TAMPINES ST 45,07 TO 09,92.0,Model A,2018,94.66666666666667,640000.0,1.36394578780556,103.954621464542
2023-04,TAMPINES,4 ROOM,494H,TAMPINES ST 45,07 TO 09,93.0,Model A,2018,94.66666666666667,638000.0,1.36368314068034,103.95499248871
2023-04,TAMPINES,4 ROOM,487B,TAMPINES ST 45,07 TO 09,105.0,Model A,1989,65.66666666666667,505000.0,1.36026524882674,103.958372350188
2023-04,TAMPINES,4 ROOM,492G,TAMPINES ST 45,10 TO 12,92.0,Model A,2018,94.66666666666667,695000.0,1.36424140790743,103.95508531832
2023-04,TAMPINES,4 ROOM,494H,TAMPINES ST 45,01 TO 03,93.0,Model A,2018,94.66666666666667,570000.0,1.36368314068034,103.95499248871
2023-04,TAMPINES,4 ROOM,494G,TAMPINES ST 45,07 TO 09,92.0,Model A,2018,94.66666666666667,652000.0,1.36313376810873,103.95545857172
2023-04,TAMPINES,4 ROOM,489B,TAMPINES ST 45,10 TO 12,107.0,Model A,1993,69.5,590000.0,1.36132334023489,103.95746980781
2023-04,TAMPINES,4 ROOM,492G,TAMPINES ST 45,04 TO 06,92.0,Model A,2018,94.58333333333333,650000.0,1.36424140790743,103.95508531832
2023-04,TAMPINES,4 ROOM,494H,TAMPINES ST 45,01 TO 03,92.0,Model A,2018,94.58333333333333,590000.0,1.36368314068034,103.95499248871
2023-04,TAMPINES,4 ROOM,714,TAMPINES ST 71,04 TO 06,99.0,Model A,1997,73.0,545000.0,1.36005190110954,103.937142900774
2023-04,TAMPINES,4 ROOM,711,TAMPINES ST 71,07 TO 09,99.0,Model A,1997,73.08333333333333,599800.0,1.35843202933435,103.937035946114
2023-04,TAMPINES,4 ROOM,728,TAMPINES ST 71,01 TO 03,104.0,Model A,1997,73.41666666666667,528888.0,1.35622572265317,103.934838867632
2023-04,TAMPINES,4 ROOM,733,TAMPINES ST 71,07 TO 09,103.0,Model A,1997,73.16666666666667,565000.0,1.3578245820795,103.933874048097
2023-04,TAMPINES,4 ROOM,730,TAMPINES ST 71,04 TO 06,104.0,Model A,1997,73.66666666666667,530000.0,1.35670606456443,103.933499178921
2023-04,TAMPINES,4 ROOM,707,TAMPINES ST 71,10 TO 12,100.0,Model A,1997,73.16666666666667,568000.0,1.35764787653833,103.936890975165
2023-04,TAMPINES,4 ROOM,707,TAMPINES ST 71,13 TO 15,100.0,Model A,1997,73.16666666666667,568000.0,1.35764787653833,103.936890975165
2023-04,TAMPINES,4 ROOM,718,TAMPINES ST 72,13 TO 15,99.0,Model A,1997,73.08333333333333,575000.0,1.35908701781335,103.935544402477
